qber_key,qber_zs,qber_zsr,ret_monitor,qber_zc,qber_xc,asymmetry,ctrl_sift_ratio,xctrl_dispersion,jump_energy,spectral_entropy,autocorr_lag1,h_ctrl,sifted_rate,distance_km,eve_fwd,eve_ret,label
0.2,0.2,0.0,0.16666666666666666,0.0,0.14285714285714285,0.2,0.3571428571428571,1.0000000000000004,1.0,nan,0.0,0.37123232664087563,0.25,7.3226277291394934,0.2768103551967764,0.2768103551967764,1
0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.2631578947368421,7.3226277291394934,0.1689512559219113,0.30992995293894443,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,3.4661976109059578e-09,0.20833333333333334,7.886566950494288,0.0,0.0,0
0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.14285714285714285,0.6666666666666666,71428571.42857142,1.0000000000000002,1.0,nan,0.0,0.37123232664087563,0.17647058823529413,7.886566950494288,0.0958591005623797,0.0958591005623797,1
0.0,0.0,0.0,0.0,0.5,0.0,0.0,249999999.99999997,nan,0.0,nan,0.0,0.8112781244591328,0.45454545454545453,7.886566950494288,0.035583191741578084,0.2797952595373955,2
0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,55555555.55555555,1.0,2.0,1.0,-0.14285714285714285,0.3095434291503252,0.25925925925925924,5.387913245265751,0.0,0.0,0
0.0,0.0,0.0,0.0,0.16666666666666666,0.125,0.0,145833333.3333333,1.0,2.0,1.0,-0.16666666666666663,0.599314237309809,0.21739130434782608,5.387913245265751,0.31419554494339064,0.31419554494339064,1
0.5,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.375,0.0,0.16666666666666666,1.125,nan,0.0,nan,0.0,0.6962122601251458,0.21428571428571427,5.387913245265751,0.029673732340062434,0.3166817380995498,2
0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.3333333333333333,0.75,nan,0.0,nan,0.0,0.8112781244591328,0.46153846153846156,10.367010938268276,0.0,0.0,0
0.2,0.2,0.0,0.16666666666666666,0.25,0.0,0.2,0.625,nan,0.0,nan,nan,0.5435644431995964,0.3125,10.367010938268276,0.2987160196848025,0.2987160196848025,1
0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.16666666666666666,10.367010938268276,0.04424706232182662,0.2114578343514392,2
0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,nan,0.0,0.0,0.0,3.4661976109059578e-09,0.3142857142857143,1.4618920420850294,0.0,0.0,0
0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.0,208333333.3333333,0.9999999999999998,4.0,0.8710490642551529,-0.2222222222222223,0.7382848661434503,0.1388888888888889,1.4618920420850294,0.3603899162973096,0.3603899162973096,1
